Id,Reputation,Views,UpVotes,DownVotes,AccountAgeDays,DaysSinceLastActivity
16350,4373,1163,2412,5,4496,54
22175,1431,160,21,0,4482,3669
29097,4187,125,43,11,4458,48
51115,3220,215,70,66,4458,270
50606,12605,918,371,430,4492,48
30788,66549,8909,8793,2508,4492,49
4964,39942,1603,268,155,4492,51
7574,17651,1631,71,0,4826,49
25838,4343,829,210,162,4468,106
2173,11304,366,225,3,4468,216
47823,27824,2381,2645,1250,4478,48
26815,10771,908,572,114,4579,49
4372,4015,423,238,4,4579,55
44505,2799,173,2185,5,4559,50
25520,15598,1849,1522,68,4512,186
47484,11168,681,145,53,4492,2636
4719,4540,560,32,11,4583,185
24901,4715,241,302,36,4462,336
40658,3801,807,1085,3,4487,399
28642,13450,1221,476,224,4458,48
40758,2303,120,271,7,4436,54
40714,25907,3122,3143,34,4436,51
29730,34006,3205,1738,817,4583,49
14742,6740,695,360,71,4583,133
11408,7552,615,595,36,4491,50
49314,19536,1233,53,3,4616,48
7729,1451,791,236,1506,4616,56
17804,12265,1231,247,223,4487,51
48053,5202,1500,2201,89,4748,49
39010,16496,2083,594,47,4508,51
17431,34044,2199,940,174,4508,49
50803,10393,545,493,7,4482,48
35388,5291,531,1472,16,4471,52
17326,334,87,5,0,4496,953
23479,11886,2381,124,26,5162,1592
22779,22831,3085,614,263,4512,53
43646,140396,32244,2828,1050,4462,120
11237,12370,2794,637,74,4491,351
36123,52329,5650,6052,55,4756,48
13511,17115,907,146,75,4583,49
33565,1003,197,32,9,4524,48
44070,2617,282,437,6,4524,623
32669,10742,9571,813,4424,4432,78
42833,7158,491,326,4,4432,52
19114,5517,2645,53,10,4462,1309
16641,3868,1143,191,44,4652,49
19057,3463,544,301,26,4508,51
50276,504,109,5,3,4508,4419
18955,19389,1106,506,8,4458,507
4406,9308,702,3261,73,4458,49
24186,4303,1146,229,235,4512,67
35740,4578,398,456,33,4505,49
20856,7602,410,178,32,4505,968
36166,13943,1236,2856,48,4505,49
13629,2334,128,33,4,4436,560
27608,12445,731,645,377,4426,48
20849,29755,6709,14,10,4578,1490
17481,21206,1379,338,3,4471,53
45518,12265,1249,377,88,4558,48
30113,1109,188,684,41,4512,50
7276,15826,694,1672,108,4487,51
29796,3771,184,125,20,4487,288
31286,7774,844,17,63,4478,48
22307,367801,18033,4847,1177,4468,1471
20811,1939,154,68,0,4482,48
34620,3197,146,165,14,4496,54
50666,11386,1648,1272,32,4512,48
14123,2575,240,75,2,4512,202
17153,552,61,7,0,4652,3786
14646,6024,920,98,8,4652,49
14625,85457,7354,1816,250,4558,984
38995,1414,244,479,56,4462,50
19958,3577,350,392,14,4598,49
16632,2216,155,18,0,4598,62
50060,1343,399,20,4,4520,48
44663,920,175,73,22,4520,115
43546,4053,516,561,3,4432,190
17391,1365,185,73,42,4582,414
47105,1059,98,13,2,4512,3368
35369,2344,167,152,15,4558,52
14737,1860,571,174,10,4678,332
17696,1005,171,409,3,4508,171
37659,2745,222,79,28,4487,48
8560,6575,1076,9915,18,4487,48
22973,1850,173,64,52,4436,49
20328,11776,7183,1278,227,4426,50
42780,1612,221,595,8,4447,48
42589,14923,1355,865,529,4616,51
49856,12337,1383,184,5,5296,51
27174,424,38,53,1,4487,161
22582,1659,356,130,0,4478,50
8102,131231,10890,7733,1078,4478,48
36820,6739,403,134,38,4462,119
36444,10666,1199,775,52,4462,50
31029,4531,320,197,6,4582,49
26679,1679,201,136,10,4558,53
12788,1564,159,521,3,4558,65
32519,3155,3569,143,14,4426,48
10919,3397,234,259,138,4491,66
17501,14942,2239,361,275,4442,49
22530,14347,2518,1601,5,4496,102
49875,1573,287,321,81,4458,401
1144,21027,667,5430,11,4468,1541
41464,15061,1666,368,4,5296,268
49576,4653,406,544,159,4436,64
18823,18766,793,362,24,4436,339
12249,9422,1263,1092,39,4520,52
31729,6405,562,369,194,4512,49
4402,7398,301,5387,31,4487,48
50646,11609,1554,118,37,4487,478
40339,19634,1924,413,24,4468,1920
26807,25922,1608,1895,176,4432,49
12845,3826,359,467,12,4442,115
6302,32093,3933,393,10,4524,136
22345,1563,378,1127,26,4524,86
20014,3003,297,768,25,4524,48
15588,11374,990,281,33,4478,49
32189,4173,289,20,6,4487,338
28167,3357,142,157,12,4496,57
48132,6873,546,361,59,4496,67
16647,397,116,159,30,4598,58
36382,13798,2378,325,266,4512,51
18141,13546,1318,6631,1689,4520,48
44102,2363,261,38,0,4578,841
10367,4168,419,130,12,4578,401
31493,10232,1729,648,137,4426,49
4271,335,25,7,1,4537,1579
50913,16353,5265,2,2,4432,147
1535,11135,524,227,225,4432,53
25898,20266,1290,275,35,4478,196
39027,10615,1249,780,30,4487,49
36190,9284,833,1168,22,4496,48
31303,28696,3473,1177,150,4512,74
50681,4132,2573,351,9,4470,81
15084,3264,361,328,42,4508,48
44960,13034,2400,2134,3457,4468,48
35454,3421,436,175,25,4496,50
49557,47404,5288,968,72,4496,221
29977,18621,2343,304,6,4652,50
3526,14722,1525,833,23,4700,50
17824,51056,5214,1175,163,4520,49
31668,34320,5831,6402,81,4520,48
16946,1146,92,36,2,4458,48
4097,2111,471,217,13,4478,63
8202,12656,448,55,102,4478,137
35815,13032,1560,1011,328,4431,317
46310,412,37,7,2,4524,2080
38461,7930,607,561,18,4496,49
6061,2259,360,279,116,4598,49
35674,2392,252,34,3,5296,1455
34771,3310,542,284,4,5296,824
31100,11400,846,285,12,4652,48
35458,2663,156,71,9,4426,81
13253,14766,536,1106,9,4431,719
34033,10348,1405,2083,16,4478,48
49355,42987,3121,716,153,4478,49
29978,8185,690,790,11,4970,204
21375,2457,340,290,89,4700,59
51127,6884,858,1102,14,4700,48
26691,7923,429,207,87,4468,107
22162,4376,452,340,587,4578,49
37013,8822,933,343,135,4598,124
5416,1276,110,30,0,4598,1767
18800,2236,583,1074,381,4508,171
28403,1163,247,292,36,4431,48
51163,4794,466,345,16,4520,49
13509,2221,750,189,12,4478,72
13306,5253,348,561,4,4496,353
82,3589,1247,3792,36,4442,50
35329,54,13,0,0,4582,4575
18628,1823,255,574,13,4582,49
17057,631,59,318,31,4436,49
248,3073,181,95,8,4426,48
33113,314,34,31,2,4462,51
20753,6375,983,357,179,4462,55
37099,960,115,323,19,4700,53
45714,10840,906,590,3,4700,48
13647,1822,471,142,12,4700,161
14151,1189,159,10,1,4431,3130
42617,8087,710,147,27,4578,49
49815,1429,96,125,11,4470,77
1299,1856,123,26,4,4558,793
31861,2257,326,43,9,4482,276
41209,9243,1673,2532,689,4482,48
2198,8201,1037,1123,660,4478,50
39485,15504,887,740,35,5095,51
9248,1904,207,300,306,4748,244
37775,7739,245,27,6,4748,101
3310,8916,313,319,3,4748,49
44597,1621,171,126,12,4442,726
31140,20095,1747,400,25,4520,49
12447,5626,504,179,371,4496,48
43700,5979,485,515,75,4537,49
17576,16708,1090,1039,140,4431,737
31944,18204,634,1216,20,4470,229
26492,12259,345,144,15,4582,2157
11882,3500,401,1285,34,4582,49
12831,15008,3314,3506,834,4462,49
49162,61151,6228,173,47,4462,62
50801,2445,740,455,86,4505,49
24044,27482,1572,808,86,4520,57
20538,5729,330,449,11,5296,341
47452,16383,575,1993,42,5296,3194
8165,2354,203,23,3,5296,1913
17485,2861,190,803,46,4537,48
18470,1767,130,87,1,4436,55
42924,132706,16366,1818,2708,4487,59
35163,4409,292,62,5,4508,859
21928,2160,136,51,7,4508,106
26344,3820,520,99,10,4508,4125
2834,2049,218,187,62,4700,65
45886,700,85,95,5,4482,180
29746,37897,29624,3143,6162,4582,49
32271,34710,2504,389,36,4582,48
7783,3944,316,137,9,4442,52
47283,845,131,79,5,4553,301
18799,388,108,7,0,4470,74
37279,91,3,7,0,4478,812
42061,6757,1204,1406,189,4478,348
7425,27141,3238,1833,213,4462,48
19577,3148,496,465,21,4431,48
35192,1022,138,606,11,4558,58
14009,11329,965,876,13,4487,49
19765,299,24,4,2,4487,4012
10626,1072,75,4,2,4578,1335
33886,5027,392,458,57,4512,489
7147,4937,586,294,22,4512,49
29430,4797,550,111,9,4553,864
48811,41201,2835,1023,97,4582,48
13893,4682,282,157,13,4582,532
4596,2609,509,254,1,4457,49
5937,3543,159,209,21,4462,48
31436,6880,391,159,35,4462,98
48221,3191,493,200,11,4435,75
41235,91,4,6,0,4442,2390
15046,33336,3803,42,4,4442,254
48509,8387,614,4417,544,4558,48
29822,3144,1022,404,123,4478,128
38696,5207,220,1570,7,4478,50
20812,3659,177,381,9,4447,1576
19352,9680,701,1061,554,4435,56
49706,8815,8113,2098,559,4508,48
44701,2655,233,487,78,4756,51
8574,2680,402,1459,58,4598,49
17315,4319,462,393,11,4598,48
11572,627,137,52,3,4421,205
21149,1809,143,494,50,4496,98
38025,3699,206,100,17,4426,1905
12065,23595,2359,235,2,4431,48
27653,7733,1227,1258,58,4431,48
7670,171122,29067,2076,21,4468,59
13171,2689,1143,213,101,4558,155
255,7359,918,4750,27,4558,58
43968,1519,172,139,10,4558,695
50253,2310,228,456,13,4431,3057
40135,3595,439,607,18,4578,219
42941,18124,690,2265,357,4578,48
13081,40552,3212,937,276,4578,49
38727,2395,159,1327,37,4468,50
18468,14574,428,211,14,4482,49
36201,2528,786,172,30,4478,71
20501,1275,73,32,11,4478,48
16465,574,125,6,3,4461,460
18148,12942,1078,186,20,4447,3039
5499,1591,55,24,1,4447,274
11773,1752,187,259,106,4756,51
17005,14133,691,833,16,4558,51
25076,3901,204,384,21,4578,872
3537,2413,232,117,72,4470,49
2725,8679,390,215,8,4487,49
9891,1979,95,143,28,4598,50
38865,3912,427,329,7,4598,114
2048,1745,268,446,153,4426,49
46128,17751,1151,2543,14,4426,53
41976,129,48,34,0,4496,667
29678,60464,6636,6907,139,4582,59
11449,5353,356,368,8,4482,1662
11036,177,48,71,6,4482,634
10038,41398,3507,481,81,4487,51
38518,50944,2309,859,31,4487,63
51306,3867,971,1074,80,4756,48
3145,15245,1231,1632,31,4578,48
47880,11343,400,1937,14,4578,60
46656,5720,603,237,97,4598,105
26629,481,46,5,0,4447,376
12377,1177,102,63,29,4452,406
29384,16362,1233,541,57,4452,55
34887,11379,1520,1036,406,4482,48
47991,1133,194,29,21,4442,1714
6241,2069,133,2162,34,4435,1130
25318,1635,162,133,119,4435,1296
49729,4887,319,120,22,4487,94
24396,66899,2052,4108,11,5296,605
27393,95363,12177,14302,4636,5296,48
47331,81905,2696,289,58,5296,118
16017,19292,1475,4386,4,4536,49
32559,2329,103,46,6,4652,49
46980,4653,546,52,10,4470,139
14460,121115,5663,1827,273,4582,49
39331,15871,1118,2893,32,4578,48
16116,53807,2947,1338,173,4426,49
35763,5642,663,2160,19,4558,58
50986,1102,411,277,1,4482,190
14770,15288,1381,561,252,4431,242
49015,8381,777,330,14,4431,48
41766,5435,329,87,13,4598,51
1525,2861,708,1666,78,4487,49
22710,3816,8161,175,25,4470,289
36439,36737,1585,1270,109,4536,50
29861,24917,2047,923,10,4536,58
48837,8147,579,397,60,4578,49
24430,10918,680,1318,16,4578,499
33343,16520,1390,204,48,4756,48
9539,3502,217,42,21,4558,874
36291,778,76,12,3,4482,408
45928,80799,7125,2606,52,4482,50
14044,9686,999,409,164,4426,158
47622,642,70,6,2,4426,129
49084,386,57,51,2,4431,1597
3550,3670,2528,184,26,4470,54
17239,637,244,1,0,4652,62
752,191,23,0,0,4416,4413
33779,49141,1525,192,17,4578,58
19766,3557,414,1291,158,4756,563
11845,38013,5246,3663,270,4452,48
32196,1866,189,42,1,4482,1793
15608,189,44,32,1,4482,144
3704,2005,70,478,10,4487,1351
50791,3498,229,1165,12,4470,64
37332,13409,1088,1065,39,4470,48
11169,11195,1258,379,1563,4491,49
22063,31366,1640,98,45,4425,2592
32186,5721,378,457,6,4520,298
24197,4218,430,44,14,4507,518
11913,46532,6672,326,449,4945,49
45440,14567,1316,3500,64,4507,49
11807,2980,183,25,12,4452,48
51234,7568,653,768,15,4756,176
1572,495,122,88,2,4578,48
23617,717,35,10,2,4578,115
51175,14724,523,363,30,4487,668
31189,2750,658,307,14,4431,1909
6189,2282,168,24,40,4470,831
322,4806,270,342,27,4598,48
37539,39667,2714,389,61,4487,48
6310,4214,204,119,2,4487,297
35587,28690,3332,1643,131,4487,49
35688,3097,198,68,4,4487,77
14772,16791,571,278,4,4582,48
3077,25890,934,97,34,4457,64
31970,2473,322,904,13,4481,49
5751,3017,2514,465,42,4520,57
44011,21203,2414,84,39,4478,1390
23918,1630,345,103,19,4431,63
33050,1840,143,677,4,4616,48
13158,74580,19190,3442,35680,4470,48
28841,2684,497,761,21,4496,48
40603,2959,160,228,12,4481,48
30079,33036,3416,7527,1371,4442,51
45673,41,49,7,0,4442,1740
13077,38342,3416,1889,30,4536,48
3096,9540,786,446,157,4536,48
30105,9630,1084,821,22,4536,70
26134,663,37,17,6,4558,2682
25144,2176,160,494,10,4524,48
1651,1838,75,17,1,4491,50
26111,3010,143,19,2,4487,2544
34948,4598,361,290,1,4468,428
12009,6955,324,1484,51,4468,51
7804,1323,137,134,8,4468,448
41459,238,32,4,1,4442,2049
15260,4032,667,307,120,4441,48
11925,5797,1154,638,943,4421,50
30833,32790,5065,4260,679,4421,54
20322,7113,372,33,32,4582,689
13967,4632,326,1376,39,4582,49
5067,1243,141,353,1,4481,166
29599,2395,870,58,2,4616,50
14298,4869,756,151,30,4578,48
43429,9239,1085,137,12,4457,182
43542,28959,1308,355,27,4598,48
26347,3446,83,86,0,4598,830
46637,2333,378,161,13,4520,76
19674,16275,1316,2185,420,4481,50
7096,17584,956,1951,106,4470,72
42564,5143,1406,259,21,4416,449
16073,1242,287,4,0,4435,172
30468,9443,1202,1651,10,4524,48
30689,1727,81,88,2,4477,778
26594,11527,1021,1132,69,4477,49
48492,8985,1593,430,12,4470,48
8532,1768,93,190,4,4519,3925
18051,3575,315,1738,154,4519,48
32322,35347,3177,3538,317,4598,1040
24689,6606,609,1379,1799,4598,48
33954,1432,129,340,41,4598,48
33426,4493,267,350,40,4421,79
46472,9397,1556,7657,43,4481,49
37788,2579,101,20,1,4481,626
9691,4063,228,264,11,4468,2912
47039,9664,793,1109,158,4468,193
29534,12753,1414,2839,39,4495,137
14163,482,33,36,0,4495,392
50662,12407,748,508,189,4421,49
16556,4188,330,100,9,4470,115
5736,2427,335,358,33,4431,1759
43187,3298,310,164,28,4435,61
41889,1087,146,46,13,4495,1376
22474,9014,1888,123,115,4416,343
37916,2900,663,587,12,4495,53
47955,5235,175,160,1,4457,2177
24378,50860,2005,2914,102,4748,49
50520,15289,2265,1026,0,4470,50
11671,935,96,49,6,4425,2398
42619,73184,8975,2002,2102,4435,48
2031,15510,1192,99,8,4447,67
47629,12376,1232,2781,143,4470,51
44164,3870,902,185,165,4470,48
47597,707,91,35,3,4435,49
50729,5780,1047,235,6,4435,49
13891,5094,287,84,5,4558,1270
48461,2623,214,991,7,5296,62
47873,641503,108668,23277,520,5296,50
32111,1423,3138,68,0,4519,48
10556,7722,1039,236,30,4507,48
27109,3407,404,487,17,4507,70
45805,4435,910,456,7,4756,59
46981,17443,1416,4449,3,4536,50
29833,8056,759,105,9,4481,51
37767,3219,217,66,7,4481,2795
12439,1865,256,45,10,4468,49
28090,8217,1397,263,55,4468,500
29795,127577,10473,2724,387,4431,48
11505,3874,787,338,152,4457,128
36970,2385,424,568,8,4457,57
14002,9483,616,118,10,4616,56
20913,4476,798,1600,58,4470,49
20769,12067,1302,590,10,5023,309
2741,885,48,138,1,4748,49
40226,1516,299,209,75,4446,48
22861,11715,1776,626,146,4446,50
22386,4318,571,557,42,4431,72
36551,1818,68,4,1,4461,1388
12839,883,108,70,0,4461,95
13368,2520,283,60,3,4468,350
8904,35713,2717,999,720,4470,1653
435,410,99,26,1,4470,1528
35211,50510,5460,4322,4811,4431,51
11853,4001,299,3183,16,4491,50
18480,29978,2774,6282,61,4491,51
6456,15626,5037,3281,322,4507,48
37340,16815,2234,794,5,4553,3222
44340,44961,2393,1313,194,4553,49
13222,1,1828,889,62,4553,2028
2109,5974,426,68,23,4457,129
51283,2236,404,1876,2,4457,48
27682,2678,367,951,49,4495,49
43277,2880,237,12,18,4470,59
37745,3485,278,122,38,4421,3311
6511,456,44,65,0,4578,728
3320,18210,1160,748,36,4435,249
42742,4269,849,141,4,4468,262
46405,4163,1675,11690,605,4468,57
36922,35847,3136,860,347,4598,51
36165,59454,6232,3166,195,4431,48
1188,25586,3843,1874,86,4431,49
20200,812,126,19,0,4477,441
23492,11830,768,988,22,4477,125
22509,1374,103,366,25,4481,59
36279,15384,1612,2344,161,4481,94
2673,5993,340,223,6,4553,63
14927,5614,1031,359,68,4553,117
30184,3562,586,90,3,4491,282
14229,3534,306,270,23,4435,451
6365,48295,3229,1103,120,4536,1060
15402,48343,3483,1078,203,4416,53
1987,10650,270,1373,38,4558,542
47151,9683,723,127,178,4558,56
2706,8430,515,331,32,4558,51
4137,9085,812,3843,1,4616,64
36283,2996,318,447,411,4507,82
17193,3378,124,609,2,4435,1079
18788,7197,1271,936,12,4457,401
32459,2415,826,817,147,4457,50
45503,25094,976,44,16,4457,51
7962,5917,218,1479,7,5296,50
50944,3515,153,86,5,5296,223
46228,328,45,77,0,4486,527
39382,7647,308,489,49,4452,49
18868,3010,667,1213,225,4421,61
24686,3001,344,188,14,4467,48
5298,341,97,32,0,4461,198
11787,968,52,20,4,4491,196
50962,5579,336,994,55,4486,69
5193,7795,651,1547,19,4486,84
51452,2758,859,1099,59,4421,48
39750,3396,383,836,14,4558,106
34451,7496,1016,1099,71,4467,52
19425,8770,1919,429,32,4578,2220
142,1869,317,157,24,4457,91
40358,3272,455,1024,411,4446,51
48745,820,204,809,9,4756,64
45555,2911,222,78,13,4756,52
24385,66820,3444,658,509,4461,456
34603,9870,563,2643,9,4507,52
46193,15996,1396,97,1,4495,51
18039,1010,71,67,1,4495,65
45571,61142,6620,1930,97,4421,48
13021,3423,187,87,1,4481,165
46863,10879,1540,1740,350,4431,50
39657,4568,655,1247,38,4553,142
49261,4364,423,802,7,4553,49
18111,5647,675,245,2,4558,53
47558,42193,1177,1990,28,4467,60
42559,11175,1325,4674,211,4507,48
29041,73509,8100,643,8473,4756,48
5521,6691,354,427,5,4756,55
42860,4440,423,757,44,4536,49
25199,2039,205,188,15,4481,50
18170,6977,811,348,55,4481,58
29656,23917,1695,1238,159,4477,48
14796,11,7,0,0,4431,4415
9249,1166,114,65,3,4435,2669
34574,8981,344,170,0,4435,51
17304,2158,162,80,13,4558,598
51162,31135,4876,501,1914,4507,57
12612,18837,1189,568,341,4491,355
48110,37285,3137,1180,24,4519,49
34186,1499,235,960,6,4467,50
36056,7066,1026,694,169,4470,104
21728,1346,22,5,0,4481,1025
5603,6684,282,922,92,4481,304
49587,2529,197,71,1,4519,1285
46198,6822,388,220,14,4519,394
44064,11177,1039,893,14,4477,99
4974,12663,917,73,3,4477,48
37205,2760,268,301,10,4507,198
9668,11632,231,79,2,4435,1211
32898,966,158,8,0,4578,73
50383,16157,759,344,37,4578,60
19997,2686,371,484,0,4578,3416
37968,2614,442,5,5,4578,4544
5656,2732,457,94,1,4519,48
42240,7618,518,271,51,4421,49
46348,5614,677,1016,50,4553,3469
15828,7710,882,907,88,4558,165
15800,5987,1212,593,34,4558,48
41088,2787,194,21,5,4507,100
31408,4142,331,201,23,4507,442
9325,56819,7526,895,4161,4481,48
31694,16416,2634,1288,14,5008,121
24434,101,57,390,0,4441,210
28036,5178,305,133,87,4495,66
15211,3831,629,450,54,4491,49
8425,518,78,52,14,4477,48
37405,3320,336,228,18,4477,378
22097,796,106,62,5,4421,366
44586,4512,409,114,19,4581,1380
30387,46207,4500,2485,689,4581,3944
37148,320,71,149,8,4431,184
25788,1336,241,77,4,4416,1104
42546,5691,388,442,11,4491,1624
40476,1110,114,184,2,4470,48
30686,8520,636,616,6,4461,61
16882,36483,2089,311,219,4558,49
42692,12093,1138,192,103,4558,49
43795,7476,893,394,74,4558,57
26983,11379,445,2062,186,4467,259
25007,8971,705,189,163,4467,69
47785,3700,500,5227,11,4486,48
43257,553,30,54,6,4457,49
10076,4219,763,532,56,4457,979
23399,965,397,760,3,4470,48
33061,25996,1503,414,98,4578,1693
26817,1993,142,25,11,4507,52
19850,2557,455,1191,82,4507,88
21756,1560,181,15,0,4553,56
42357,2212,301,111,123,4446,48
42024,1748,149,105,31,4461,100
1341,4705,144,153,6,4461,265
11087,15498,734,271,15,4430,61
12284,15578,1041,182,17,4435,49
7686,2556,227,305,19,4435,601
36675,23159,3423,2192,905,4477,49
32212,4082,707,631,49,4486,49
26342,12292,1399,147,109,4486,50
20372,175,40,11,0,4457,49
3984,2598,910,1033,2,4481,50
2504,9166,1089,723,59,4581,48
26816,5199,297,513,13,4581,58
8535,5616,566,3143,73,4491,49
31315,6711,611,161,6,4457,49
31093,27897,2465,786,397,4506,447
40864,3407,431,3324,113,4481,49
10748,7420,712,446,48,4598,570
6056,3120,326,126,16,4452,89
18544,837,51,3,2,4452,1523
34123,1176,919,570,47,4486,379
9505,16740,2073,2145,125,4425,48
5081,13409,2215,1791,71,4457,48
43803,5547,463,147,49,4470,52
17257,4358,1455,2043,148,4524,49
50809,491,49,3,0,4506,1536
30126,42802,4316,4405,904,4557,48
31049,27163,2520,871,247,4519,49
47024,17342,1482,3612,74,4519,50
13457,3720,663,851,138,4421,49
38079,7931,673,288,87,4457,50
36275,7464,554,1112,312,4411,49
38123,15792,1991,1387,155,4411,48
49751,2707,192,68,2,4481,67
720,10037,746,1047,350,4481,1073
14167,5993,677,424,15,4435,50
9517,435,59,40,2,4421,49
24670,2440,285,405,11,4421,67
30744,6977,551,208,837,4469,77
7941,812,229,178,74,4457,49
11307,24378,12543,9486,38,4536,1601
9587,786,405,408,16,4557,83
47537,71792,3049,669,55,4430,48
22479,24011,4026,186,3628,4481,50
9671,2795,315,229,4,4411,49
29704,8974,422,60,4,4469,50
27523,881,244,8,1,4506,4033
34613,104052,7240,51,229,4446,689
31336,1511,94,78,10,4435,493
33843,7446,806,1805,53,4519,48
2655,5073,571,102,18,4430,319
17196,3708,303,288,10,4411,52
35799,768,58,384,4,4457,1104
38545,1064,154,240,25,4415,623
46582,1059,415,52,20,4506,211
9850,2854,147,181,4,4557,1079
26389,4327,145,1108,28,4581,49
12495,3742,733,1450,163,4425,121
30018,5450,868,464,67,4486,50
38162,5324,611,632,54,4486,55
43104,173905,20141,2798,2052,4486,48
44053,13209,1746,709,69,4486,51
16405,848,152,30,6,4840,118
26656,2270,137,192,5,4435,64
43178,3427,359,262,28,4421,172
9475,4819,1295,2829,161,4441,49
38368,6501,698,1836,4,4441,48
19616,2781,232,133,6,4491,97
16653,601,65,48,15,4481,50
48684,6855,611,141,5,4425,49
50633,2360,798,693,27,4411,50
50497,551,56,8,4,4467,473
24255,3154,639,73,18,4467,49
34150,2620,195,1382,14,4519,49
49391,51415,3415,1581,644,4469,176
3271,8837,630,670,0,4557,50
18224,392,65,20,3,4557,1206
3318,32028,2421,2229,14,4581,87
1278,17116,1535,2915,13,4421,79
25783,57589,3602,2972,360,4506,50
22117,2504,363,813,18,4506,190
22575,1919,166,13,0,4536,398
50901,4064,223,133,57,4486,485
11622,7020,398,919,11,4486,49
9008,7724,544,280,0,4435,48
4215,6098,402,636,7,4421,53
35585,2854,425,789,1,4597,48
2790,5736,234,62,2,4411,57
42367,648,81,14,0,4430,304
268,7248,673,353,76,4469,183
41773,1347,82,86,3,4486,2428
35012,1850,249,107,37,4421,1834
17561,3200,432,26,10,5295,1080
14588,14859,1083,1061,58,5295,49
16476,5248,984,2728,93,4452,76
37582,17111,3107,320,143,4577,49
18407,8066,685,291,165,4723,48
29540,8196,1861,2408,1328,4518,50
18101,1361,326,15,2,4536,2143
